contig	file	gi_count	gi_length	genome_length	num_mapped_reads
VIRSorter_H_NODE_2205_length_14347_cov_14_999719-cat_2	VIRSorter_H_NODE_2205_length_14347_cov_14_999719-cat_2.windows.csv.gz	0	0	14347	2650
VIRSorter_H_NODE_2206_length_14347_cov_14_358228-cat_2	VIRSorter_H_NODE_2206_length_14347_cov_14_358228-cat_2.windows.csv.gz	0	0	14347	2142
VIRSorter_H_NODE_2212_length_14322_cov_12_029095-cat_2	VIRSorter_H_NODE_2212_length_14322_cov_12_029095-cat_2.windows.csv.gz	0	0	14322	1741
VIRSorter_H_NODE_2215_length_14310_cov_31_659592-cat_1	VIRSorter_H_NODE_2215_length_14310_cov_31_659592-cat_1.windows.csv.gz	0	0	14310	4579
VIRSorter_H_NODE_222_length_62711_cov_51_346734-cat_2	VIRSorter_H_NODE_222_length_62711_cov_51_346734-cat_2.windows.csv.gz	4	1382	62711	30856
VIRSorter_H_NODE_2221_length_14266_cov_18_063866-cat_2	VIRSorter_H_NODE_2221_length_14266_cov_18_063866-cat_2.windows.csv.gz	1	328	14266	7216
VIRSorter_H_NODE_2224_length_14258_cov_5_069988-cat_2	VIRSorter_H_NODE_2224_length_14258_cov_5_069988-cat_2.windows.csv.gz	0	0	14258	857
VIRSorter_H_NODE_2226_length_14247_cov_25_685127-cat_1	VIRSorter_H_NODE_2226_length_14247_cov_25_685127-cat_1.windows.csv.gz	0	0	14247	5410
VIRSorter_H_NODE_2229_length_14224_cov_43_010499-cat_2	VIRSorter_H_NODE_2229_length_14224_cov_43_010499-cat_2.windows.csv.gz	1	323	14224	5539
VIRSorter_H_NODE_223_length_62606_cov_76_287184-cat_2	VIRSorter_H_NODE_223_length_62606_cov_76_287184-cat_2.windows.csv.gz	16	19117	62606	28757
VIRSorter_H_NODE_2230_length_14224_cov_31_147691-cat_2	VIRSorter_H_NODE_2230_length_14224_cov_31_147691-cat_2.windows.csv.gz	1	89	14224	3628
VIRSorter_H_NODE_2232_length_14217_cov_24_794606-cat_2	VIRSorter_H_NODE_2232_length_14217_cov_24_794606-cat_2.windows.csv.gz	0	0	14217	5350
VIRSorter_H_NODE_2234_length_14216_cov_17_927958-cat_2	VIRSorter_H_NODE_2234_length_14216_cov_17_927958-cat_2.windows.csv.gz	0	0	14216	2275
VIRSorter_H_NODE_2235_length_14214_cov_7_802868-cat_2	VIRSorter_H_NODE_2235_length_14214_cov_7_802868-cat_2.windows.csv.gz	0	0	14214	1351
VIRSorter_H_NODE_2236_length_14209_cov_46_515907-cat_2	VIRSorter_H_NODE_2236_length_14209_cov_46_515907-cat_2.windows.csv.gz	2	714	14209	5717
VIRSorter_H_NODE_2240_length_14175_cov_25_442198-cat_2	VIRSorter_H_NODE_2240_length_14175_cov_25_442198-cat_2.windows.csv.gz	2	3407	14175	1203
VIRSorter_H_NODE_2243_length_14162_cov_42_581760-cat_2	VIRSorter_H_NODE_2243_length_14162_cov_42_581760-cat_2.windows.csv.gz	1	1792	14162	11895
VIRSorter_H_NODE_2245_length_14150_cov_37_371818-cat_2	VIRSorter_H_NODE_2245_length_14150_cov_37_371818-cat_2.windows.csv.gz	0	0	14150	8498
VIRSorter_H_NODE_2247_length_14147_cov_15_940656-cat_2	VIRSorter_H_NODE_2247_length_14147_cov_15_940656-cat_2.windows.csv.gz	1	66	14147	2982
VIRSorter_H_NODE_2248_length_14139_cov_15_631816-cat_2	VIRSorter_H_NODE_2248_length_14139_cov_15_631816-cat_2.windows.csv.gz	0	0	14139	2061
VIRSorter_H_NODE_225_length_62449_cov_65_988543-cat_2	VIRSorter_H_NODE_225_length_62449_cov_65_988543-cat_2.windows.csv.gz	1	6575	62449	37342
VIRSorter_H_NODE_2253_length_14130_cov_7_552524-cat_1	VIRSorter_H_NODE_2253_length_14130_cov_7_552524-cat_1.windows.csv.gz	0	0	14130	1047
VIRSorter_H_NODE_2254_length_14116_cov_61_183930-cat_2	VIRSorter_H_NODE_2254_length_14116_cov_61_183930-cat_2.windows.csv.gz	0	0	14116	7892
VIRSorter_H_NODE_2257_length_14095_cov_21_422179-cat_2	VIRSorter_H_NODE_2257_length_14095_cov_21_422179-cat_2.windows.csv.gz	0	0	14095	2970
VIRSorter_H_NODE_226_length_62350_cov_62_130145-cat_2	VIRSorter_H_NODE_226_length_62350_cov_62_130145-cat_2.windows.csv.gz	8	6599	62350	35550
VIRSorter_H_NODE_2261_length_14078_cov_19_165221-cat_2	VIRSorter_H_NODE_2261_length_14078_cov_19_165221-cat_2.windows.csv.gz	0	0	14078	2449
VIRSorter_H_NODE_2263_length_14070_cov_76_469770-cat_1	VIRSorter_H_NODE_2263_length_14070_cov_76_469770-cat_1.windows.csv.gz	3	3070	14070	6744
VIRSorter_H_NODE_2264_length_14066_cov_7_459717-cat_2	VIRSorter_H_NODE_2264_length_14066_cov_7_459717-cat_2.windows.csv.gz	0	0	14066	1103
VIRSorter_H_NODE_2265_length_14064_cov_18_153835-cat_2	VIRSorter_H_NODE_2265_length_14064_cov_18_153835-cat_2.windows.csv.gz	0	0	14064	2817
VIRSorter_H_NODE_2266_length_14059_cov_13_704278-cat_2	VIRSorter_H_NODE_2266_length_14059_cov_13_704278-cat_2.windows.csv.gz	0	0	14059	2743
VIRSorter_H_NODE_2268_length_14049_cov_24_197457-cat_2	VIRSorter_H_NODE_2268_length_14049_cov_24_197457-cat_2.windows.csv.gz	0	0	14049	3027
VIRSorter_H_NODE_2270_length_14044_cov_49_778329-cat_2	VIRSorter_H_NODE_2270_length_14044_cov_49_778329-cat_2.windows.csv.gz	0	0	14044	8398
VIRSorter_H_NODE_2271_length_14044_cov_19_333549-cat_2	VIRSorter_H_NODE_2271_length_14044_cov_19_333549-cat_2.windows.csv.gz	1	244	14044	2607
VIRSorter_H_NODE_2279_length_14001_cov_42_886190-cat_2	VIRSorter_H_NODE_2279_length_14001_cov_42_886190-cat_2.windows.csv.gz	0	0	14001	7029
VIRSorter_H_NODE_228_length_62194_cov_32_380653-cat_2	VIRSorter_H_NODE_228_length_62194_cov_32_380653-cat_2.windows.csv.gz	0	0	62194	17979
VIRSorter_H_NODE_2282_length_13978_cov_77_982889-cat_2	VIRSorter_H_NODE_2282_length_13978_cov_77_982889-cat_2.windows.csv.gz	1	632	13978	17103
VIRSorter_H_NODE_2284_length_13971_cov_14_812337-cat_2	VIRSorter_H_NODE_2284_length_13971_cov_14_812337-cat_2.windows.csv.gz	0	0	13971	1908
VIRSorter_H_NODE_2288_length_13943_cov_12_590258-cat_2	VIRSorter_H_NODE_2288_length_13943_cov_12_590258-cat_2.windows.csv.gz	0	0	13943	1913
VIRSorter_H_NODE_229_length_62136_cov_12_324179-cat_2	VIRSorter_H_NODE_229_length_62136_cov_12_324179-cat_2.windows.csv.gz	0	0	62136	6863
VIRSorter_H_NODE_2291_length_13927_cov_9_896304-cat_1	VIRSorter_H_NODE_2291_length_13927_cov_9_896304-cat_1.windows.csv.gz	0	0	13927	5106
VIRSorter_H_NODE_2293_length_13924_cov_16_776618-cat_2	VIRSorter_H_NODE_2293_length_13924_cov_16_776618-cat_2.windows.csv.gz	0	0	13924	2540
VIRSorter_H_NODE_2294_length_13924_cov_8_626223-cat_2	VIRSorter_H_NODE_2294_length_13924_cov_8_626223-cat_2.windows.csv.gz	0	0	13924	1352
VIRSorter_H_NODE_2297_length_13905_cov_8_647336-cat_2	VIRSorter_H_NODE_2297_length_13905_cov_8_647336-cat_2.windows.csv.gz	0	0	13905	1784
VIRSorter_H_NODE_23_length_194280_cov_68_502423-circular-cat_2	VIRSorter_H_NODE_23_length_194280_cov_68_502423-circular-cat_2.windows.csv.gz	24	26296	194231	139942
VIRSorter_H_NODE_230_length_62080_cov_82_603070-circular-cat_2	VIRSorter_H_NODE_230_length_62080_cov_82_603070-circular-cat_2.windows.csv.gz	0	0	61953	113637
VIRSorter_H_NODE_2300_length_13876_cov_9_653066-cat_2	VIRSorter_H_NODE_2300_length_13876_cov_9_653066-cat_2.windows.csv.gz	0	0	13876	1570
VIRSorter_H_NODE_2301_length_13875_cov_41_184172-cat_2	VIRSorter_H_NODE_2301_length_13875_cov_41_184172-cat_2.windows.csv.gz	3	555	13875	9715
VIRSorter_H_NODE_2302_length_13874_cov_55_702044-cat_2	VIRSorter_H_NODE_2302_length_13874_cov_55_702044-cat_2.windows.csv.gz	2	945	13874	8106
VIRSorter_H_NODE_2303_length_13874_cov_21_239543-cat_2	VIRSorter_H_NODE_2303_length_13874_cov_21_239543-cat_2.windows.csv.gz	0	0	13874	3094
VIRSorter_H_NODE_2305_length_13869_cov_39_508732-cat_2	VIRSorter_H_NODE_2305_length_13869_cov_39_508732-cat_2.windows.csv.gz	0	0	13869	6539
VIRSorter_H_NODE_2306_length_13860_cov_72_404136-cat_2	VIRSorter_H_NODE_2306_length_13860_cov_72_404136-cat_2.windows.csv.gz	6	4806	13860	4558
VIRSorter_H_NODE_2309_length_13844_cov_15_123934-cat_2	VIRSorter_H_NODE_2309_length_13844_cov_15_123934-cat_2.windows.csv.gz	0	0	13844	2691
VIRSorter_H_NODE_231_length_61875_cov_36_315233-cat_2	VIRSorter_H_NODE_231_length_61875_cov_36_315233-cat_2.windows.csv.gz	0	0	61875	24567
VIRSorter_H_NODE_2313_length_13819_cov_54_817850-cat_2	VIRSorter_H_NODE_2313_length_13819_cov_54_817850-cat_2.windows.csv.gz	2	716	13819	13596
VIRSorter_H_NODE_2314_length_13814_cov_67_576021-cat_2	VIRSorter_H_NODE_2314_length_13814_cov_67_576021-cat_2.windows.csv.gz	1	441	13814	16217
VIRSorter_H_NODE_2322_length_13774_cov_11_149996-cat_2	VIRSorter_H_NODE_2322_length_13774_cov_11_149996-cat_2.windows.csv.gz	0	0	13774	2094
VIRSorter_H_NODE_2324_length_13747_cov_13_900514-cat_2	VIRSorter_H_NODE_2324_length_13747_cov_13_900514-cat_2.windows.csv.gz	0	0	13747	1657
VIRSorter_H_NODE_2328_length_13717_cov_47_653569-cat_1	VIRSorter_H_NODE_2328_length_13717_cov_47_653569-cat_1.windows.csv.gz	1	105	13717	20597
VIRSorter_H_NODE_2329_length_13699_cov_20_343133-cat_2	VIRSorter_H_NODE_2329_length_13699_cov_20_343133-cat_2.windows.csv.gz	1	58	13699	19977
VIRSorter_H_NODE_2331_length_13685_cov_7_786547-cat_1	VIRSorter_H_NODE_2331_length_13685_cov_7_786547-cat_1.windows.csv.gz	0	0	13685	1853
VIRSorter_H_NODE_2333_length_13663_cov_12_696291-cat_2	VIRSorter_H_NODE_2333_length_13663_cov_12_696291-cat_2.windows.csv.gz	0	0	13663	1878
VIRSorter_H_NODE_2334_length_13660_cov_16_464864-cat_1	VIRSorter_H_NODE_2334_length_13660_cov_16_464864-cat_1.windows.csv.gz	0	0	13660	2324
VIRSorter_H_NODE_2335_length_13652_cov_47_494787-cat_1	VIRSorter_H_NODE_2335_length_13652_cov_47_494787-cat_1.windows.csv.gz	0	0	13652	6248
VIRSorter_H_NODE_2336_length_13651_cov_26_429607-cat_2	VIRSorter_H_NODE_2336_length_13651_cov_26_429607-cat_2.windows.csv.gz	0	0	13651	4750
VIRSorter_H_NODE_2338_length_13638_cov_21_501665-cat_2	VIRSorter_H_NODE_2338_length_13638_cov_21_501665-cat_2.windows.csv.gz	0	0	13638	2887
VIRSorter_H_NODE_2339_length_13634_cov_49_700674-cat_1	VIRSorter_H_NODE_2339_length_13634_cov_49_700674-cat_1.windows.csv.gz	0	0	13634	8717
VIRSorter_H_NODE_234_length_61419_cov_29_545455-cat_2	VIRSorter_H_NODE_234_length_61419_cov_29_545455-cat_2.windows.csv.gz	0	0	61419	16686
VIRSorter_H_NODE_2341_length_13605_cov_20_035168-cat_1	VIRSorter_H_NODE_2341_length_13605_cov_20_035168-cat_1.windows.csv.gz	0	0	13605	3733
VIRSorter_H_NODE_2345_length_13587_cov_18_584175-cat_2	VIRSorter_H_NODE_2345_length_13587_cov_18_584175-cat_2.windows.csv.gz	0	0	13587	4482
VIRSorter_H_NODE_2346_length_13586_cov_76_367932-cat_1	VIRSorter_H_NODE_2346_length_13586_cov_76_367932-cat_1.windows.csv.gz	0	0	13586	10003
VIRSorter_H_NODE_2347_length_13586_cov_17_832157-cat_2	VIRSorter_H_NODE_2347_length_13586_cov_17_832157-cat_2.windows.csv.gz	0	0	13586	2353
VIRSorter_H_NODE_2350_length_13570_cov_11_050881-cat_2	VIRSorter_H_NODE_2350_length_13570_cov_11_050881-cat_2.windows.csv.gz	0	0	13570	1712
VIRSorter_H_NODE_2355_length_13560_cov_70_285491-cat_2	VIRSorter_H_NODE_2355_length_13560_cov_70_285491-cat_2.windows.csv.gz	0	0	13560	18381
VIRSorter_H_NODE_2356_length_13558_cov_19_825255-cat_2	VIRSorter_H_NODE_2356_length_13558_cov_19_825255-cat_2.windows.csv.gz	0	0	13558	3670
VIRSorter_H_NODE_2359_length_13551_cov_19_451877-cat_1	VIRSorter_H_NODE_2359_length_13551_cov_19_451877-cat_1.windows.csv.gz	0	0	13551	2692
VIRSorter_H_NODE_2361_length_13531_cov_17_216428-cat_2	VIRSorter_H_NODE_2361_length_13531_cov_17_216428-cat_2.windows.csv.gz	0	0	13531	2322
VIRSorter_H_NODE_2363_length_13527_cov_11_669179-cat_2	VIRSorter_H_NODE_2363_length_13527_cov_11_669179-cat_2.windows.csv.gz	0	0	13527	1649
VIRSorter_H_NODE_2365_length_13519_cov_53_931302-cat_2	VIRSorter_H_NODE_2365_length_13519_cov_53_931302-cat_2.windows.csv.gz	0	0	13519	7017
VIRSorter_H_NODE_2366_length_13500_cov_8_927391-cat_2	VIRSorter_H_NODE_2366_length_13500_cov_8_927391-cat_2.windows.csv.gz	0	0	13500	1055
VIRSorter_H_NODE_2371_length_13474_cov_33_897655-cat_2	VIRSorter_H_NODE_2371_length_13474_cov_33_897655-cat_2.windows.csv.gz	1	327	13474	4113
VIRSorter_H_NODE_2374_length_13458_cov_7_211237-cat_2	VIRSorter_H_NODE_2374_length_13458_cov_7_211237-cat_2.windows.csv.gz	0	0	13458	4466
VIRSorter_H_NODE_2376_length_13454_cov_63_239364-cat_1	VIRSorter_H_NODE_2376_length_13454_cov_63_239364-cat_1.windows.csv.gz	1	341	13454	8067
VIRSorter_H_NODE_2378_length_13450_cov_8_303235-cat_2	VIRSorter_H_NODE_2378_length_13450_cov_8_303235-cat_2.windows.csv.gz	0	0	13450	1230
VIRSorter_H_NODE_2380_length_13439_cov_28_607422-cat_2	VIRSorter_H_NODE_2380_length_13439_cov_28_607422-cat_2.windows.csv.gz	2	446	13439	5459
VIRSorter_H_NODE_2381_length_13439_cov_16_321214-cat_2	VIRSorter_H_NODE_2381_length_13439_cov_16_321214-cat_2.windows.csv.gz	0	0	13439	2667
VIRSorter_H_NODE_2382_length_13437_cov_7_565965-cat_2	VIRSorter_H_NODE_2382_length_13437_cov_7_565965-cat_2.windows.csv.gz	0	0	13437	1385
VIRSorter_H_NODE_2383_length_13435_cov_16_645702-cat_1	VIRSorter_H_NODE_2383_length_13435_cov_16_645702-cat_1.windows.csv.gz	1	273	13435	8436
VIRSorter_H_NODE_2387_length_13416_cov_25_700053-cat_2	VIRSorter_H_NODE_2387_length_13416_cov_25_700053-cat_2.windows.csv.gz	2	314	13416	5585
VIRSorter_H_NODE_2393_length_13374_cov_22_775496-cat_2	VIRSorter_H_NODE_2393_length_13374_cov_22_775496-cat_2.windows.csv.gz	0	0	13374	3096
VIRSorter_H_NODE_2394_length_13371_cov_47_647916-cat_2	VIRSorter_H_NODE_2394_length_13371_cov_47_647916-cat_2.windows.csv.gz	2	685	13371	7942
VIRSorter_H_NODE_2399_length_13353_cov_11_421669-cat_2	VIRSorter_H_NODE_2399_length_13353_cov_11_421669-cat_2.windows.csv.gz	0	0	13353	1986
VIRSorter_H_NODE_24_length_192812_cov_80_685684-circular_gene_138_gene_237-126133-192706-cat_4	VIRSorter_H_NODE_24_length_192812_cov_80_685684-circular_gene_138_gene_237-126133-192706-cat_4.windows.csv.gz	11	17093	66573	62698
VIRSorter_H_NODE_2400_length_13349_cov_9_370519-cat_1	VIRSorter_H_NODE_2400_length_13349_cov_9_370519-cat_1.windows.csv.gz	0	0	13349	2236
VIRSorter_H_NODE_2401_length_13346_cov_8_393449-cat_2	VIRSorter_H_NODE_2401_length_13346_cov_8_393449-cat_2.windows.csv.gz	0	0	13346	2399
VIRSorter_H_NODE_2404_length_13332_cov_18_443620-cat_2	VIRSorter_H_NODE_2404_length_13332_cov_18_443620-cat_2.windows.csv.gz	0	0	13332	3554
VIRSorter_H_NODE_2413_length_13295_cov_37_876139-cat_2	VIRSorter_H_NODE_2413_length_13295_cov_37_876139-cat_2.windows.csv.gz	0	0	13295	6767
VIRSorter_H_NODE_2414_length_13288_cov_63_407948-cat_2	VIRSorter_H_NODE_2414_length_13288_cov_63_407948-cat_2.windows.csv.gz	0	0	13288	10546
VIRSorter_H_NODE_2415_length_13284_cov_8_008513-cat_2	VIRSorter_H_NODE_2415_length_13284_cov_8_008513-cat_2.windows.csv.gz	0	0	13284	1023
VIRSorter_H_NODE_242_length_60226_cov_37_128505-cat_2	VIRSorter_H_NODE_242_length_60226_cov_37_128505-cat_2.windows.csv.gz	2	591	60226	26346
VIRSorter_H_NODE_2421_length_13264_cov_65_383725-cat_1	VIRSorter_H_NODE_2421_length_13264_cov_65_383725-cat_1.windows.csv.gz	0	0	13264	12124
VIRSorter_H_NODE_2425_length_13253_cov_15_412997-cat_2	VIRSorter_H_NODE_2425_length_13253_cov_15_412997-cat_2.windows.csv.gz	0	0	13253	2449
VIRSorter_H_NODE_2430_length_13233_cov_7_262399-cat_2	VIRSorter_H_NODE_2430_length_13233_cov_7_262399-cat_2.windows.csv.gz	0	0	13233	952
VIRSorter_H_NODE_2432_length_13222_cov_25_155632-cat_2	VIRSorter_H_NODE_2432_length_13222_cov_25_155632-cat_2.windows.csv.gz	0	0	13222	4554
VIRSorter_H_NODE_2434_length_13221_cov_14_269742-cat_2	VIRSorter_H_NODE_2434_length_13221_cov_14_269742-cat_2.windows.csv.gz	0	0	13221	2181
VIRSorter_H_NODE_2436_length_13197_cov_9_236649-cat_1	VIRSorter_H_NODE_2436_length_13197_cov_9_236649-cat_1.windows.csv.gz	0	0	13197	1150
VIRSorter_H_NODE_2438_length_13184_cov_6_611626-cat_2	VIRSorter_H_NODE_2438_length_13184_cov_6_611626-cat_2.windows.csv.gz	1	453	13184	1010
VIRSorter_H_NODE_2440_length_13181_cov_17_989275-cat_2	VIRSorter_H_NODE_2440_length_13181_cov_17_989275-cat_2.windows.csv.gz	0	0	13181	2044
VIRSorter_H_NODE_2446_length_13168_cov_27_196074-cat_2	VIRSorter_H_NODE_2446_length_13168_cov_27_196074-cat_2.windows.csv.gz	2	660	13168	4013
VIRSorter_H_NODE_2449_length_13163_cov_22_834075-cat_2	VIRSorter_H_NODE_2449_length_13163_cov_22_834075-cat_2.windows.csv.gz	0	0	13163	8168
VIRSorter_H_NODE_2450_length_13158_cov_10_392756-cat_2	VIRSorter_H_NODE_2450_length_13158_cov_10_392756-cat_2.windows.csv.gz	0	0	13158	1521
VIRSorter_H_NODE_2452_length_13146_cov_67_286735-cat_2	VIRSorter_H_NODE_2452_length_13146_cov_67_286735-cat_2.windows.csv.gz	2	1384	13146	15285
VIRSorter_H_NODE_2454_length_13144_cov_64_914804-cat_2	VIRSorter_H_NODE_2454_length_13144_cov_64_914804-cat_2.windows.csv.gz	2	887	13144	33433
VIRSorter_H_NODE_2457_length_13120_cov_5_733703-cat_2	VIRSorter_H_NODE_2457_length_13120_cov_5_733703-cat_2.windows.csv.gz	0	0	13120	782
VIRSorter_H_NODE_2458_length_13114_cov_18_435820-cat_2	VIRSorter_H_NODE_2458_length_13114_cov_18_435820-cat_2.windows.csv.gz	1	47	13114	4751
VIRSorter_H_NODE_2459_length_13110_cov_66_162674-cat_2	VIRSorter_H_NODE_2459_length_13110_cov_66_162674-cat_2.windows.csv.gz	1	1947	13110	4560
VIRSorter_H_NODE_2461_length_13103_cov_34_385018-cat_2	VIRSorter_H_NODE_2461_length_13103_cov_34_385018-cat_2.windows.csv.gz	1	91	13103	4173
VIRSorter_H_NODE_2462_length_13090_cov_19_376610-cat_2	VIRSorter_H_NODE_2462_length_13090_cov_19_376610-cat_2.windows.csv.gz	0	0	13090	3388
VIRSorter_H_NODE_2464_length_13089_cov_13_919765-cat_2	VIRSorter_H_NODE_2464_length_13089_cov_13_919765-cat_2.windows.csv.gz	0	0	13089	2128
VIRSorter_H_NODE_2467_length_13084_cov_69_572355-cat_2	VIRSorter_H_NODE_2467_length_13084_cov_69_572355-cat_2.windows.csv.gz	0	0	13084	10271
VIRSorter_H_NODE_2470_length_13080_cov_12_185054-cat_2	VIRSorter_H_NODE_2470_length_13080_cov_12_185054-cat_2.windows.csv.gz	1	94	13080	3719
VIRSorter_H_NODE_2475_length_13056_cov_36_534535-cat_2	VIRSorter_H_NODE_2475_length_13056_cov_36_534535-cat_2.windows.csv.gz	0	0	13056	4876
VIRSorter_H_NODE_2478_length_13039_cov_17_698885-cat_2	VIRSorter_H_NODE_2478_length_13039_cov_17_698885-cat_2.windows.csv.gz	0	0	13039	2085
VIRSorter_H_NODE_2479_length_13037_cov_5_995972-cat_2	VIRSorter_H_NODE_2479_length_13037_cov_5_995972-cat_2.windows.csv.gz	0	0	13037	648
VIRSorter_H_NODE_248_length_59617_cov_86_529534-cat_2	VIRSorter_H_NODE_248_length_59617_cov_86_529534-cat_2.windows.csv.gz	11	10239	59617	71151
VIRSorter_H_NODE_2484_length_13016_cov_13_147956-cat_2	VIRSorter_H_NODE_2484_length_13016_cov_13_147956-cat_2.windows.csv.gz	0	0	13016	1778
VIRSorter_H_NODE_2489_length_13008_cov_65_620371-cat_2	VIRSorter_H_NODE_2489_length_13008_cov_65_620371-cat_2.windows.csv.gz	0	0	13008	8841
VIRSorter_H_NODE_249_length_59493_cov_39_197622-cat_2	VIRSorter_H_NODE_249_length_59493_cov_39_197622-cat_2.windows.csv.gz	2	629	59493	21444
VIRSorter_H_NODE_2490_length_13008_cov_10_878736-cat_2	VIRSorter_H_NODE_2490_length_13008_cov_10_878736-cat_2.windows.csv.gz	0	0	13008	1696
VIRSorter_H_NODE_2491_length_13005_cov_35_986954-cat_2	VIRSorter_H_NODE_2491_length_13005_cov_35_986954-cat_2.windows.csv.gz	1	530	13005	3786
VIRSorter_H_NODE_2492_length_12999_cov_11_435441-cat_2	VIRSorter_H_NODE_2492_length_12999_cov_11_435441-cat_2.windows.csv.gz	0	0	12999	1761
VIRSorter_H_NODE_2494_length_12997_cov_48_503108-cat_2	VIRSorter_H_NODE_2494_length_12997_cov_48_503108-cat_2.windows.csv.gz	0	0	12997	8018
VIRSorter_H_NODE_2495_length_12996_cov_26_810475-cat_2	VIRSorter_H_NODE_2495_length_12996_cov_26_810475-cat_2.windows.csv.gz	0	0	12996	4667
VIRSorter_H_NODE_2496_length_12995_cov_19_240208-cat_2	VIRSorter_H_NODE_2496_length_12995_cov_19_240208-cat_2.windows.csv.gz	0	0	12995	2456
VIRSorter_H_NODE_2498_length_12987_cov_15_128616-cat_1	VIRSorter_H_NODE_2498_length_12987_cov_15_128616-cat_1.windows.csv.gz	0	0	12987	3664
VIRSorter_H_NODE_2499_length_12986_cov_80_367602-cat_2	VIRSorter_H_NODE_2499_length_12986_cov_80_367602-cat_2.windows.csv.gz	3	2502	12986	12117
VIRSorter_H_NODE_2504_length_12952_cov_49_371306-cat_2	VIRSorter_H_NODE_2504_length_12952_cov_49_371306-cat_2.windows.csv.gz	0	0	12952	9512
VIRSorter_H_NODE_2505_length_12950_cov_13_010996-cat_2	VIRSorter_H_NODE_2505_length_12950_cov_13_010996-cat_2.windows.csv.gz	0	0	12950	1569
VIRSorter_H_NODE_2506_length_12950_cov_10_733526-cat_2	VIRSorter_H_NODE_2506_length_12950_cov_10_733526-cat_2.windows.csv.gz	0	0	12950	1862
VIRSorter_H_NODE_2509_length_12933_cov_38_741840-cat_2	VIRSorter_H_NODE_2509_length_12933_cov_38_741840-cat_2.windows.csv.gz	2	2180	12933	4905
VIRSorter_H_NODE_2510_length_12932_cov_12_400703-cat_2	VIRSorter_H_NODE_2510_length_12932_cov_12_400703-cat_2.windows.csv.gz	0	0	12932	1581
VIRSorter_H_NODE_2511_length_12928_cov_6_622061-cat_2	VIRSorter_H_NODE_2511_length_12928_cov_6_622061-cat_2.windows.csv.gz	0	0	12928	1173
VIRSorter_H_NODE_2512_length_12917_cov_61_369195-cat_1	VIRSorter_H_NODE_2512_length_12917_cov_61_369195-cat_1.windows.csv.gz	1	929	12917	23301
VIRSorter_H_NODE_2513_length_12916_cov_32_704746-cat_2	VIRSorter_H_NODE_2513_length_12916_cov_32_704746-cat_2.windows.csv.gz	1	434	12916	6610
VIRSorter_H_NODE_2515_length_12913_cov_29_489207-cat_1	VIRSorter_H_NODE_2515_length_12913_cov_29_489207-cat_1.windows.csv.gz	0	0	12913	3961
VIRSorter_H_NODE_2518_length_12895_cov_92_192043-cat_2	VIRSorter_H_NODE_2518_length_12895_cov_92_192043-cat_2.windows.csv.gz	3	1340	12895	18607
VIRSorter_H_NODE_252_length_59233_cov_70_475265-cat_2	VIRSorter_H_NODE_252_length_59233_cov_70_475265-cat_2.windows.csv.gz	0	0	59233	43598
VIRSorter_H_NODE_2520_length_12892_cov_13_681786-cat_2	VIRSorter_H_NODE_2520_length_12892_cov_13_681786-cat_2.windows.csv.gz	0	0	12892	1571
VIRSorter_H_NODE_2521_length_12888_cov_25_807382-cat_1	VIRSorter_H_NODE_2521_length_12888_cov_25_807382-cat_1.windows.csv.gz	0	0	12888	4842
VIRSorter_H_NODE_2522_length_12883_cov_65_924193-cat_2	VIRSorter_H_NODE_2522_length_12883_cov_65_924193-cat_2.windows.csv.gz	1	311	12883	12205
VIRSorter_H_NODE_2524_length_12874_cov_60_875814-cat_2	VIRSorter_H_NODE_2524_length_12874_cov_60_875814-cat_2.windows.csv.gz	1	89	12874	7171
VIRSorter_H_NODE_253_length_59055_cov_36_508892-cat_2	VIRSorter_H_NODE_253_length_59055_cov_36_508892-cat_2.windows.csv.gz	0	0	59055	20573
VIRSorter_H_NODE_2531_length_12844_cov_25_635291-cat_2	VIRSorter_H_NODE_2531_length_12844_cov_25_635291-cat_2.windows.csv.gz	0	0	12844	2954
VIRSorter_H_NODE_2535_length_12833_cov_18_596883-cat_2	VIRSorter_H_NODE_2535_length_12833_cov_18_596883-cat_2.windows.csv.gz	0	0	12833	2463
VIRSorter_H_NODE_2536_length_12832_cov_40_137505-cat_2	VIRSorter_H_NODE_2536_length_12832_cov_40_137505-cat_2.windows.csv.gz	0	0	12832	9713
VIRSorter_H_NODE_254_length_58926_cov_36_918162-cat_2	VIRSorter_H_NODE_254_length_58926_cov_36_918162-cat_2.windows.csv.gz	0	0	58926	19638
VIRSorter_H_NODE_2541_length_12808_cov_20_285388-cat_2	VIRSorter_H_NODE_2541_length_12808_cov_20_285388-cat_2.windows.csv.gz	0	0	12808	2941
VIRSorter_H_NODE_2546_length_12798_cov_43_946966-cat_1	VIRSorter_H_NODE_2546_length_12798_cov_43_946966-cat_1.windows.csv.gz	0	0	12798	5461
VIRSorter_H_NODE_255_length_58810_cov_15_732597-cat_2	VIRSorter_H_NODE_255_length_58810_cov_15_732597-cat_2.windows.csv.gz	0	0	58810	9824
VIRSorter_H_NODE_2550_length_12784_cov_24_430276-cat_2	VIRSorter_H_NODE_2550_length_12784_cov_24_430276-cat_2.windows.csv.gz	0	0	12784	3693
VIRSorter_H_NODE_2553_length_12769_cov_32_793466-cat_2	VIRSorter_H_NODE_2553_length_12769_cov_32_793466-cat_2.windows.csv.gz	2	1168	12769	4151
